time,jobId,taskId,event,cntrId
45,job7,m95,start,248
45,job7,m49,start,146
45,job7,m24,start,66
45,job7,m16,start,257
45,job7,m131,start,183
45,job7,m60,start,5
45,job7,m102,start,38
45,job7,m115,start,249
45,job7,m69,start,147
45,job7,m44,start,67
45,job7,m98,start,293
45,job7,m64,start,68
45,job7,m36,start,258
45,job7,m135,start,250
45,job7,m41,start,19
45,job7,m34,start,226
45,job7,m80,start,6
45,job7,m118,start,294
45,job7,m138,start,295
45,job7,m66,start,99
45,job7,m65,start,84
45,job7,m23,start,50
45,job7,m151,start,184
45,job7,m86,start,100
45,job7,m32,start,194
45,job7,m171,start,185
45,job7,m57,start,275
45,job7,m48,start,130
45,job7,m191,start,186
45,job7,m68,start,131
45,job7,m61,start,20
45,job7,m56,start,259
45,job7,m52,start,195
45,job7,m59,start,309
45,job7,m77,start,276
45,job7,m89,start,148
45,job7,m97,start,277
45,job7,m100,start,7
45,job7,m158,start,296
45,job7,m43,start,51
45,job7,m7,start,114
45,job7,m54,start,227
45,job7,m50,start,162
45,job7,m178,start,297
45,job7,m27,start,115
45,job7,m84,start,69
45,job7,m155,start,251
45,job7,m85,start,85
45,job7,m81,start,21
45,job7,m101,start,22
45,job7,m211,start,187
45,job7,m120,start,8
45,job7,m76,start,260
45,job7,m74,start,228
45,job7,m109,start,149
45,job7,m72,start,196
45,job7,m198,start,298
45,job7,m117,start,278
45,job7,m129,start,150
45,job7,m88,start,132
45,job7,m92,start,197
45,job7,m137,start,279
45,job7,m106,start,101
45,job7,m105,start,86
45,job7,m96,start,261
45,job7,m108,start,133
45,job7,m149,start,151
45,job7,m53,start,210
45,job7,m157,start,280
45,job7,m121,start,23
45,job7,m70,start,163
45,job7,m63,start,52
45,job7,m122,start,39
45,job7,m94,start,229
45,job7,m218,start,299
45,job7,m231,start,188
45,job7,m114,start,230
45,job7,m112,start,198
45,job7,m140,start,9
45,job7,m134,start,231
45,job7,m126,start,102
45,job7,m141,start,24
45,job7,m169,start,152
45,job7,m160,start,10
45,job7,m177,start,281
45,job7,m175,start,252
45,job7,m128,start,134
45,job7,m180,start,11
45,job7,m146,start,103
45,job7,m161,start,25
45,job7,m73,start,211
45,job7,m181,start,26
45,job7,m79,start,310
45,job7,m90,start,164
45,job7,m132,start,199
45,job7,m104,start,70
45,job7,m152,start,200
45,job7,m197,start,282
45,job7,m125,start,87
45,job7,m201,start,27
45,job7,m221,start,28
45,job7,m83,start,53
45,job7,m110,start,165
45,job7,m103,start,54
45,job7,m241,start,29
45,job7,m217,start,283
45,job7,m93,start,212
45,job7,m195,start,253
45,job7,m116,start,262
45,job7,m189,start,153
45,job7,m154,start,232
45,job7,m251,start,189
45,job7,m113,start,213
45,job7,m142,start,40
45,job7,m162,start,41
45,job7,m238,start,300
45,job7,m130,start,166
45,job7,m145,start,88
45,job7,m200,start,12
45,job7,m47,start,116
45,job7,m261,start,30
45,job7,m220,start,13
45,job7,m99,start,311
45,job7,m182,start,42
45,job7,m209,start,154
45,job7,m148,start,135
45,job7,m123,start,55
45,job7,m168,start,136
45,job7,m271,start,190
45,job7,m136,start,263
45,job7,m188,start,137
45,job7,m291,start,191
45,job7,m156,start,264
45,job7,m240,start,14
45,job7,m237,start,284
45,job7,m67,start,117
45,job7,m133,start,214
45,job7,m176,start,265
45,job7,m153,start,215
45,job7,m119,start,312
45,job7,m172,start,201
45,job7,m208,start,138
45,job7,m202,start,43
45,job7,m143,start,56
45,job7,m215,start,254
45,job7,m165,start,89
45,job7,m139,start,313
45,job7,m258,start,301
45,job7,m281,start,31
45,job7,m185,start,90
45,job7,m222,start,44
45,job7,m87,start,118
45,job7,m205,start,91
45,job7,m242,start,45
45,job7,m163,start,57
45,job7,m228,start,139
45,job7,m159,start,314
45,job7,m183,start,58
45,job7,m229,start,155
45,job7,m174,start,233
45,job7,m262,start,46
45,job7,m225,start,92
45,job7,m235,start,255
45,job7,m196,start,266
45,job7,m257,start,285
45,job7,m216,start,267
45,job7,m236,start,268
45,job7,m256,start,269
45,job7,m248,start,140
45,job7,m192,start,202
45,job7,m282,start,47
45,job7,m203,start,59
45,job7,m223,start,60
45,job7,m212,start,203
45,job7,m166,start,104
45,job7,m186,start,105
45,job7,m276,start,270
45,job7,m260,start,15
45,job7,m150,start,167
45,job7,m179,start,315
45,job7,m194,start,234
45,job7,m199,start,316
45,job7,m296,start,271
45,job7,m173,start,216
45,job7,m243,start,61
45,job7,m268,start,141
45,job7,m278,start,302
45,job7,m249,start,156
45,job7,m263,start,62
45,job7,m124,start,71
45,job7,m283,start,63
45,job7,m206,start,106
45,job7,m277,start,286
45,job7,m219,start,317
45,job7,m193,start,217
45,job7,m297,start,287
45,job7,m239,start,318
